Business ID,Business name,Store ID,Store name,Merchant store ID,Payout date,Currency,Channel,Subtotal,Subtotal tax passed to merchant,Commission,Payment processing fee,Marketing fees (for historical reference only) | (all discounts and fees),Marketing fee tax (for historical reference only) | (taxes on any applicable marketing fees),Ad fee (for historical reference only),Ad fee tax (for historical reference only),Error charges,Adjustments (for historical reference only),Net total (for historical reference only),Subtotal for tax,Subtotal tax remitted by DoorDash to tax authorities,Payout ID,Payout status
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-05-13,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.75,19.75,0.00,0.00,381352197,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-09-02,USD,Marketplace,11478.37,706.95,-1405.17,0.00,-807.08,0.00,0.00,0.00,-134.64,3.85,9842.28,10685.67,0.00,404083263,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-09-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.21,54.21,0.00,0.00,404083263,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-26,USD,Marketplace,10841.12,687.60,-1375.74,0.00,-461.36,0.00,0.00,0.00,-165.70,29.16,9555.08,10386.95,0.00,402518181,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.93,184.93,0.00,0.00,402518181,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-19,USD,Marketplace,10464.52,676.13,-1344.83,0.00,-258.84,0.00,0.00,0.00,-170.83,53.68,9419.83,10205.68,0.00,401064044,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.70,47.70,0.00,0.00,401064044,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-12,USD,Marketplace,9540.30,627.18,-1244.80,0.00,-73.10,0.00,0.00,0.00,-157.08,0.00,8692.50,9467.20,0.00,399619362,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.27,192.27,0.00,0.00,399619362,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-05,USD,Marketplace,10789.53,705.31,-1374.84,0.00,-143.21,0.00,0.00,0.00,-110.92,0.00,9865.87,10646.32,0.00,398149957,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-05,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.73,54.73,0.00,0.00,398149957,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-29,USD,Marketplace,10946.55,704.49,-1411.41,0.00,-312.19,0.00,0.00,0.00,-146.87,0.00,9780.57,10634.36,0.00,396688921,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-29,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.52,51.52,0.00,0.00,396688921,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-22,USD,Marketplace,10303.01,678.70,-1352.63,0.00,-57.52,0.00,0.00,0.00,-218.81,0.00,9352.75,10245.49,0.00,395235871,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-22,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.78,53.78,0.00,0.00,395235871,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-15,USD,Marketplace,10756.12,697.06,-1394.93,0.00,-234.87,0.00,0.00,0.00,-223.16,24.06,9624.28,10527.24,0.00,393836245,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-15,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.94,53.94,0.00,0.00,393836245,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-08,USD,Marketplace,10787.24,656.92,-1289.34,0.00,-875.77,0.00,0.00,0.00,-328.58,1.52,8951.99,9932.44,0.00,392444060,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-08,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.18,39.18,0.00,0.00,392444060,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-01,USD,Marketplace,7835.85,493.32,-978.44,0.00,-389.92,0.00,0.00,0.00,-111.83,0.00,6848.98,7453.12,0.00,391057131,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.73,53.73,0.00,0.00,391057131,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-24,USD,Marketplace,10746.13,667.33,-1320.48,0.00,-672.87,0.00,0.00,0.00,-128.21,0.00,9291.90,10078.29,0.00,389657911,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-24,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.29,48.29,0.00,0.00,389657911,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-17,USD,Marketplace,9657.71,611.67,-1214.94,0.00,-424.21,0.00,0.00,0.00,-142.80,0.00,8487.43,9247.88,0.00,388263999,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-17,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.73,51.73,0.00,0.00,388263999,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-10,USD,Marketplace,10346.90,681.08,-1350.42,0.00,-64.71,0.00,0.00,0.00,-131.28,14.70,9496.27,10282.19,0.00,386883783,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-10,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.25,52.25,0.00,0.00,386883783,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-03,USD,Marketplace,10450.37,660.84,-1276.31,0.00,-475.74,0.00,0.00,0.00,-266.00,0.00,9093.16,9989.01,0.00,385481737,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-03,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.90,50.90,0.00,0.00,385481737,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-05-27,USD,Marketplace,10179.18,646.66,-1217.31,0.00,-417.62,0.00,0.00,0.00,-96.95,30.21,9124.17,9761.56,0.00,384094041,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-05-27,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.03,55.03,0.00,0.00,384094041,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-05-20,USD,Marketplace,11006.89,710.18,-1408.83,0.00,-286.51,0.00,0.00,0.00,-165.02,0.00,9856.71,10720.38,0.00,382696144,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-05-20,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.59,51.59,0.00,0.00,382696144,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-05-13,USD,Marketplace,10317.45,673.65,-1331.98,0.00,-146.97,0.00,0.00,0.00,-256.27,39.54,9295.42,10170.48,0.00,381354429,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-05-13,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.14,61.14,0.00,0.00,381354429,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-09-02,USD,Marketplace,3755.23,231.12,-440.49,0.00,-269.89,0.00,0.00,0.00,-82.66,23.67,3216.98,3488.31,0.00,404084448,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-09-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.87,13.87,0.00,0.00,404084448,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-26,USD,Marketplace,3336.41,209.68,-400.55,0.00,-182.79,0.00,0.00,0.00,-13.87,0.00,2948.88,3164.77,0.00,402516482,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.96,51.96,0.00,0.00,402516482,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-19,USD,Marketplace,2998.70,189.05,-353.60,0.00,-147.99,0.00,0.00,0.00,-27.27,27.41,2686.30,2853.68,0.00,401060639,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.98,16.98,0.00,0.00,401060639,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-12,USD,Marketplace,3395.55,223.06,-416.04,0.00,-31.23,0.00,0.00,0.00,-47.64,48.45,3172.15,3367.29,0.00,399617043,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.90,52.90,0.00,0.00,399617043,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-05,USD,Marketplace,3056.11,199.92,-377.92,0.00,-38.35,0.00,0.00,0.00,-30.13,30.69,2840.32,3017.76,0.00,398153439,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-05,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.73,12.73,0.00,0.00,398153439,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-29,USD,Marketplace,2546.61,164.08,-308.24,0.00,-69.51,0.00,0.00,0.00,-13.69,0.00,2319.25,2477.10,0.00,396685858,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-29,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.85,13.85,0.00,0.00,396685858,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-22,USD,Marketplace,2769.90,181.97,-340.36,0.00,-22.77,0.00,0.00,0.00,-50.96,0.00,2537.78,2747.13,0.00,395249918,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-22,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.84,17.84,0.00,0.00,395249918,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-15,USD,Marketplace,3568.82,230.80,-439.34,0.00,-85.07,0.00,0.00,0.00,-34.65,9.97,3250.53,3483.75,0.00,393827512,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-15,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.87,25.87,0.00,0.00,393827512,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-08,USD,Marketplace,3565.97,219.18,-410.84,0.00,-257.48,0.00,0.00,0.00,-12.93,29.59,3133.49,3315.68,0.00,392446459,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-01,USD,Marketplace,3618.23,228.83,-438.43,0.00,-165.24,0.00,0.00,0.00,-12.94,0.00,3230.45,3452.99,0.00,391062938,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.75,9.75,0.00,0.00,391062938,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-06-24,USD,Marketplace,3800.78,235.90,-446.94,0.00,-240.18,0.00,0.00,0.00,-9.75,0.00,3339.81,3567.79,0.00,389663521,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-06-24,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.27,17.27,0.00,0.00,389663521,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-06-17,USD,Marketplace,3454.56,221.28,-417.25,0.00,-115.04,0.00,0.00,0.00,-33.42,8.20,3118.33,3339.52,0.00,388263707,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-06-17,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.20,8.20,0.00,0.00,388263707,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-06-10,USD,Marketplace,3471.28,229.02,-437.52,0.00,-14.38,0.00,0.00,0.00,-8.20,49.72,3289.92,3456.90,0.00,386876186,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-06-10,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.88,19.88,0.00,0.00,386876186,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-06-03,USD,Marketplace,3975.32,251.91,-463.12,0.00,-173.16,0.00,0.00,0.00,-57.41,9.05,3542.59,3802.16,0.00,385483090,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-06-03,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.30,10.30,0.00,0.00,385483090,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-05-27,USD,Marketplace,3648.85,231.25,-418.31,0.00,-158.18,0.00,0.00,0.00,-10.30,59.87,3353.18,3490.67,0.00,384102568,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-05-27,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.72,18.72,0.00,0.00,384102568,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-05-20,USD,Marketplace,3743.50,242.52,-464.46,0.00,-83.06,0.00,0.00,0.00,-22.27,0.00,3416.23,3660.44,0.00,382706479,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-05-20,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.77,15.77,0.00,0.00,382706479,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-05-13,USD,Marketplace,3154.16,206.15,-391.16,0.00,-43.33,0.00,0.00,0.00,-75.68,0.00,2850.14,3110.83,0.00,381347444,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-05-13,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.13,18.13,0.00,0.00,381347444,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-09-02,USD,Marketplace,7493.00,461.09,-869.92,0.00,-534.46,0.00,0.00,0.00,-105.75,0.00,6443.96,6972.92,0.00,404074186,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-09-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.87,37.87,0.00,0.00,404074186,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-08-26,USD,Marketplace,7573.39,480.24,-924.90,0.00,-323.55,0.00,0.00,0.00,-209.93,0.00,6595.25,7278.60,0.00,402509086,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-08-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.88,129.88,0.00,0.00,402509086,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-08-19,USD,Marketplace,8917.67,568.17,-1078.84,0.00,-339.13,0.00,0.00,0.00,-260.33,61.97,7869.51,8585.73,0.00,401055450,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-08-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.91,38.91,0.00,0.00,401055450,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-08-12,USD,Marketplace,7781.61,512.62,-975.81,0.00,-43.14,0.00,0.00,0.00,-142.95,74.70,7207.03,7738.47,0.00,399616377,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-08-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123.94,123.94,0.00,0.00,399616377,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-08-05,USD,Marketplace,7177.60,469.92,-889.39,0.00,-84.49,0.00,0.00,0.00,-112.24,0.00,6561.40,7093.11,0.00,398154058,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-08-05,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.79,36.79,0.00,0.00,398154058,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-07-29,USD,Marketplace,7357.71,476.70,-897.74,0.00,-162.39,0.00,0.00,0.00,-206.12,262.29,6830.45,7203.11,0.00,396682541,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-07-29,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.10,45.10,0.00,0.00,396682541,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-07-22,USD,Marketplace,9019.72,594.26,-1141.58,0.00,-50.93,0.00,0.00,0.00,-161.60,15.54,8275.41,8968.79,0.00,395248989,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-07-22,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.99,34.99,0.00,0.00,395248989,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-07-15,USD,Marketplace,6997.38,454.67,-863.01,0.00,-134.31,0.00,0.00,0.00,-158.29,26.42,6322.86,6863.07,0.00,393838329,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-07-15,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.58,81.58,0.00,0.00,393838329,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-07-08,USD,Marketplace,8679.89,528.60,-1003.76,0.00,-700.53,0.00,0.00,0.00,-56.74,117.32,7564.78,7979.36,0.00,392444938,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-07-01,USD,Marketplace,7636.14,480.07,-909.69,0.00,-388.95,0.00,0.00,0.00,-53.45,0.00,6764.12,7260.97,0.00,391061205,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-07-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.72,42.72,0.00,0.00,391061205,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-06-24,USD,Marketplace,8568.28,534.96,-1017.50,0.00,-493.58,0.00,0.00,0.00,-136.33,12.39,7468.22,8081.89,0.00,389655254,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-06-24,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.68,35.68,0.00,0.00,389655254,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-06-17,USD,Marketplace,7111.24,449.72,-841.87,0.00,-323.55,0.00,0.00,0.00,-89.48,89.95,6396.01,6794.88,0.00,388263758,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-06-17,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.29,32.29,0.00,0.00,388263758,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-06-10,USD,Marketplace,6457.26,426.77,-806.45,0.00,-15.58,0.00,0.00,0.00,-108.20,68.14,6021.94,6441.68,0.00,386877725,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-06-10,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.32,40.32,0.00,0.00,386877725,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-06-03,USD,Marketplace,8063.10,502.34,-968.35,0.00,-482.33,0.00,0.00,0.00,-84.60,11.92,7042.08,7595.15,0.00,385489015,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-06-03,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.74,36.74,0.00,0.00,385489015,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-05-27,USD,Marketplace,7347.65,471.06,-898.14,0.00,-237.27,0.00,0.00,0.00,-117.37,175.97,6741.90,7124.76,0.00,384095208,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-05-27,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.13,42.13,0.00,0.00,384095208,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-05-20,USD,Marketplace,8426.87,541.31,-1024.18,0.00,-256.16,0.00,0.00,0.00,-110.74,114.03,7691.13,8170.71,0.00,382702828,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-05-20,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.37,39.37,0.00,0.00,382702828,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-05-13,USD,Marketplace,7874.94,515.03,-973.04,0.00,-101.23,0.00,0.00,0.00,-160.65,0.00,7155.05,7773.71,0.00,381347897,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2024-05-13,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.06,40.06,0.00,0.00,381347897,PAID
