Business ID,Business name,Store ID,Store name,Merchant store ID,Payout date,Currency,Channel,Subtotal,Subtotal tax passed to merchant,Commission,Payment processing fee,Marketing fees | (including any applicable taxes),Customer discounts from marketing | (funded by you),Customer discounts from marketing | (funded by DoorDash),Customer discounts from marketing | (funded by a third-party),DoorDash marketing credit,Third-party contribution,Error charges,Adjustments,Net total,Subtotal for tax,Subtotal tax remitted by DoorDash to tax authorities,Payout ID,Payout status
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-08-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.54,30.54,0.00,0.00,505608132,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-08-04,USD,Marketplace,6103.96,357.84,-718.48,0.00,-188.41,-703.74,-57.27,0.00,174.40,0.00,-68.66,0.00,4899.64,5400.22,0.00,503841137,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-08-04,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.03,31.03,0.00,0.00,503841137,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-07-28,USD,Marketplace,6106.48,350.60,-706.68,0.00,-95.04,-814.41,-58.18,0.00,58.18,0.00,-77.83,0.00,4763.12,5292.07,0.00,502066230,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-07-28,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.35,29.35,0.00,0.00,502066230,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-07-21,USD,Marketplace,5951.78,340.13,-685.53,0.00,-192.06,-817.16,-37.95,0.00,37.95,0.00,-55.77,0.00,4541.39,5134.62,0.00,500286031,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-07-21,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.61,29.61,0.00,0.00,500286031,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-07-14,USD,Marketplace,5939.29,334.22,-675.66,0.00,-130.68,-894.45,-39.44,0.00,39.44,0.00,-72.29,0.00,4500.43,5044.84,0.00,498491025,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-07-14,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.20,29.20,0.00,0.00,498491025,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-07-07,USD,Marketplace,5768.47,337.51,-682.14,0.00,-19.80,-674.31,-99.05,0.00,99.05,0.00,-37.43,0.00,4692.30,5094.16,0.00,496703875,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-07-07,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.69,31.69,0.00,0.00,496703875,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-06-30,USD,Marketplace,6424.60,407.34,-823.22,0.00,0.00,-276.02,-138.39,0.00,138.39,0.00,-65.84,0.00,5666.86,6148.58,0.00,494948045,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-06-30,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.35,27.35,0.00,0.00,494948045,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-06-23,USD,Marketplace,5469.54,345.45,-697.31,0.00,0.00,-254.45,-62.64,0.00,62.64,0.00,-35.96,0.00,4827.27,5215.09,0.00,493185055,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-06-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.09,31.09,0.00,0.00,493185055,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-06-16,USD,Marketplace,6217.54,381.97,-767.95,0.00,0.00,-452.24,-25.90,0.00,25.90,0.00,-102.82,0.00,5276.50,5765.30,0.00,491417852,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-06-16,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.75,28.75,0.00,0.00,491417852,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-06-09,USD,Marketplace,5749.51,365.08,-733.33,0.00,0.00,-239.50,-48.96,0.00,48.96,0.00,-48.89,0.00,5092.87,5510.01,0.00,489661804,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-06-09,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.32,31.32,0.00,0.00,489661804,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-06-02,USD,Marketplace,6264.48,408.49,-822.79,0.00,0.00,-99.46,-130.41,0.00,130.41,0.00,-129.50,0.00,5621.22,6165.02,0.00,487906575,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-06-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.47,33.47,0.00,0.00,487906575,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-05-26,USD,Marketplace,6694.57,431.32,-865.15,0.00,0.00,-184.54,-64.82,0.00,64.82,0.00,-90.54,0.00,5985.66,6510.03,0.00,486132894,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-05-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.99,26.99,0.00,0.00,486132894,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-05-19,USD,Marketplace,5397.04,353.33,-704.92,0.00,0.00,-64.71,-53.23,0.00,53.23,0.00,-29.72,0.00,4951.02,5332.33,0.00,484366593,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-05-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.71,25.71,0.00,0.00,484366593,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-05-12,USD,Marketplace,5142.49,335.59,-673.67,0.00,0.00,-77.66,-65.31,0.00,65.31,0.00,-104.86,0.00,4621.89,5064.83,0.00,482603070,PAID
5579,McDonald's,946236,McDonald's (12008-CROSS KEYS),12008,2025-05-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.27,38.27,0.00,0.00,482603070,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-09-08,USD,Marketplace,10938.27,664.15,-1330.33,0.00,-83.16,-913.52,-125.88,0.00,125.88,0.00,-164.71,0.00,9110.70,10024.75,0.00,512656816,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-09-08,USD,Storefront,45.42,3.01,0.00,-3.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.10,45.42,0.00,512656816,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-09-08,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.96,62.96,0.00,0.00,512656816,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-09-01,USD,Marketplace,12405.68,718.34,-1444.08,0.00,-74.25,-1561.75,-141.57,0.00,141.57,0.00,-266.08,0.00,9777.86,10843.93,0.00,510897620,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-09-01,USD,Storefront,23.04,1.53,0.00,-1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.19,23.04,0.00,510897620,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-09-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.55,58.55,0.00,0.00,510897620,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-08-25,USD,Marketplace,11826.96,669.18,-1349.21,0.00,-84.15,-1726.04,-66.46,-14.26,66.46,14.26,-295.95,0.00,9040.79,10100.92,0.00,509136359,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-08-25,USD,Storefront,19.48,1.29,0.00,-1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.61,19.48,0.00,509136359,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-08-25,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.94,57.94,0.00,0.00,509136359,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-08-18,USD,Marketplace,11585.94,655.78,-1310.54,0.00,-236.61,-1685.27,-56.35,0.00,56.35,0.00,-144.94,0.00,8864.36,9900.17,0.00,507366304,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-08-18,USD,Storefront,52.64,3.49,0.00,-2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.19,52.64,0.00,507366304,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-08-18,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.85,58.85,0.00,0.00,507366304,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-08-11,USD,Marketplace,11676.21,692.25,-1400.94,0.00,-444.47,-1226.40,-90.48,-24.83,90.48,24.83,-162.84,0.00,9133.81,10449.81,0.00,505611825,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-08-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.66,61.66,0.00,0.00,505611825,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-08-04,USD,Marketplace,12325.41,726.99,-1450.80,0.00,-337.36,-1352.02,-113.85,0.00,278.95,0.00,-226.48,0.00,9850.84,10973.39,0.00,503845875,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-08-04,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,68.52,68.52,0.00,0.00,503845875,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-07-28,USD,Marketplace,13700.43,794.27,-1587.53,0.00,-250.13,-1711.00,-103.98,0.00,103.98,0.00,-283.74,0.00,10662.30,11989.43,0.00,502064245,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-07-28,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.81,59.81,0.00,0.00,502064245,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-07-21,USD,Marketplace,11974.14,680.41,-1363.45,0.00,-416.20,-1702.54,-67.80,0.00,67.80,0.00,-225.38,0.00,8946.98,10271.60,0.00,500284365,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-07-21,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.54,67.54,0.00,0.00,500284365,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-07-14,USD,Marketplace,13460.22,761.70,-1524.93,0.00,-289.02,-1963.69,-86.13,0.00,86.13,0.00,-259.36,0.00,10184.92,11496.53,0.00,498486127,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-07-14,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.21,76.21,0.00,0.00,498486127,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-07-07,USD,Marketplace,10993.05,651.33,-1309.91,0.00,-39.60,-1160.12,-302.44,0.00,302.44,0.00,-137.76,0.00,8996.99,9832.93,0.00,496699114,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-07-07,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.84,52.84,0.00,0.00,496699114,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-06-30,USD,Marketplace,10686.51,682.74,-1368.30,0.00,0.00,-380.88,-339.92,0.00,339.92,0.00,-274.15,0.00,9345.92,10305.63,0.00,494942479,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-06-30,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.49,50.49,0.00,0.00,494942479,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-06-23,USD,Marketplace,10098.09,641.56,-1288.50,0.00,0.00,-414.73,-77.52,0.00,77.52,0.00,-102.08,0.00,8934.34,9683.36,0.00,493184750,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-06-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.95,41.95,0.00,0.00,493184750,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-06-16,USD,Marketplace,8390.75,507.85,-1016.57,0.00,0.00,-724.77,-112.51,-11.44,112.51,11.44,-120.76,0.00,7036.50,7665.98,0.00,491420314,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-06-16,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.33,46.33,0.00,0.00,491420314,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-06-09,USD,Marketplace,9265.74,579.81,-1160.75,0.00,0.00,-512.04,-111.72,0.00,111.72,0.00,-213.75,0.00,7959.01,8753.70,0.00,489664708,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-06-09,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.39,41.39,0.00,0.00,489664708,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-06-02,USD,Marketplace,8278.81,537.09,-1076.05,0.00,0.00,-171.36,-110.04,0.00,110.04,0.00,-148.22,0.00,7420.27,8107.45,0.00,487907146,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-06-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.62,44.62,0.00,0.00,487907146,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-05-26,USD,Marketplace,8924.56,574.22,-1142.08,0.00,0.00,-256.44,-133.77,0.00,133.77,0.00,-96.54,0.00,8003.72,8668.12,0.00,486143627,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-05-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.45,43.45,0.00,0.00,486143627,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-05-19,USD,Marketplace,8689.17,569.43,-1139.64,0.00,0.00,-93.47,-185.01,0.00,185.01,0.00,-138.46,0.00,7887.03,8595.70,0.00,484360373,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-05-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.10,51.10,0.00,0.00,484360373,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-05-12,USD,Marketplace,10219.07,659.70,-1318.64,0.00,0.00,-262.61,-132.69,0.00,132.69,0.00,-231.33,0.00,9066.19,9956.46,0.00,482615606,PAID
5579,McDonald's,946241,McDonald's (18170-NO WOODBURY),18170,2025-05-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.35,51.35,0.00,0.00,482615606,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-09-08,USD,Marketplace,10703.65,638.93,-1389.95,0.00,-87.12,-1059.81,-160.14,0.00,160.14,0.00,-360.81,0.00,8444.89,9660.53,0.00,512658843,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-09-08,USD,Storefront,26.11,1.73,0.00,-1.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.46,26.11,0.00,512658843,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-09-08,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.43,63.43,0.00,0.00,512658843,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-09-01,USD,Marketplace,12669.79,729.06,-1582.40,0.00,-98.01,-1672.58,-103.73,-11.94,103.73,11.94,-511.23,0.00,9534.63,11004.40,0.00,510903570,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-09-01,USD,Storefront,32.46,2.15,0.00,-1.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.89,32.46,0.00,510903570,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-09-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.55,52.55,0.00,0.00,510903570,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-08-25,USD,Marketplace,10434.28,605.42,-1304.30,0.00,-60.39,-1294.65,-114.25,-14.81,114.25,14.81,-259.28,121.29,8242.37,9139.63,0.00,509132434,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-08-25,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.17,48.17,0.00,0.00,509132434,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-08-18,USD,Marketplace,9644.04,558.28,-1210.90,0.00,-108.90,-1217.74,-75.63,0.00,75.63,0.00,-236.64,0.00,7428.14,8426.30,0.00,507356087,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-08-18,USD,Storefront,19.98,1.32,0.00,-1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,19.98,0.00,507356087,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-08-18,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.01,46.01,0.00,0.00,507356087,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-08-11,USD,Marketplace,9064.89,539.65,-1171.66,0.00,-264.33,-919.54,-49.59,-17.43,49.59,17.43,-183.70,0.00,7065.31,8145.35,0.00,505608274,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-08-11,USD,Storefront,115.21,7.63,0.00,-5.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,117.10,115.21,0.00,505608274,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-08-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.97,52.97,0.00,0.00,505608274,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-08-04,USD,Marketplace,10541.53,639.69,-1376.18,0.00,-197.01,-890.97,-130.06,-27.45,251.83,27.45,-216.54,0.00,8622.29,9656.05,0.00,503853604,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-08-04,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.80,55.80,0.00,0.00,503853604,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-07-28,USD,Marketplace,11211.50,658.45,-1418.76,0.00,-92.07,-1274.05,-118.23,0.00,118.23,0.00,-279.30,0.00,8805.77,9937.45,0.00,502064957,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-07-28,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.52,50.52,0.00,0.00,502064957,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-07-21,USD,Marketplace,10145.53,614.37,-1334.69,0.00,-86.13,-874.46,-79.85,0.00,79.85,0.00,-157.54,155.10,8462.18,9271.07,0.00,500286824,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-07-21,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.15,56.15,0.00,0.00,500286824,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2025-07-14,USD,Marketplace,11276.51,667.18,-1445.91,0.00,-94.05,-1205.57,-137.57,0.00,137.57,0.00,-384.57,0.00,8813.59,10070.94,0.00,498490073,PAID
