Business ID,Business name,Store ID,Store name,Merchant store ID,Payout date,Currency,Channel,Subtotal,Subtotal tax passed to merchant,Commission,Payment processing fee,Marketing fees | (including any applicable taxes),Customer discounts from marketing | (funded by you),Customer discounts from marketing | (funded by DoorDash),Customer discounts from marketing | (funded by a third-party),DoorDash marketing credit,Third-party contribution,Error charges,Adjustments,Net total,Subtotal for tax,Subtotal tax remitted by DoorDash to tax authorities,Payout ID,Payout status
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2025-06-09,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.55,66.55,0.00,0.00,489665294,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2025-06-02,USD,Marketplace,13310.04,867.58,-1759.01,0.00,0.00,-213.30,-203.08,0.00,203.08,0.00,-218.84,0.00,11986.47,13096.74,0.00,487902744,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2025-06-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.13,59.13,0.00,0.00,487902744,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2025-05-26,USD,Marketplace,11826.60,761.88,-1524.79,0.00,0.00,-327.14,-162.74,0.00,162.74,0.00,-216.11,0.00,10520.44,11499.46,0.00,486133958,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2025-05-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.97,71.97,0.00,0.00,486133958,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2025-05-19,USD,Marketplace,14394.03,938.30,-1880.30,0.00,0.00,-230.08,-307.78,0.00,307.78,0.00,-125.45,0.00,13096.50,14163.95,0.00,484365653,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2025-05-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.40,66.40,0.00,0.00,484365653,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2025-05-12,USD,Marketplace,13279.47,859.59,-1715.98,0.00,0.00,-306.62,-211.36,0.00,211.36,0.00,-191.05,0.00,11925.41,12972.85,0.00,482605645,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2025-05-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.18,72.18,0.00,0.00,482605645,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-09-08,USD,Marketplace,4452.57,275.26,-530.49,0.00,-33.66,-297.84,-26.93,0.00,26.93,0.00,-57.42,0.00,3808.42,4154.73,0.00,512655577,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-09-08,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.93,17.93,0.00,0.00,512655577,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-09-01,USD,Marketplace,3585.54,211.64,-406.72,0.00,-14.85,-390.34,-10.78,0.00,10.78,0.00,-37.98,0.00,2947.29,3195.20,0.00,510898729,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-09-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.92,20.92,0.00,0.00,510898729,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-08-25,USD,Marketplace,4162.08,240.03,-462.36,0.00,-14.85,-538.70,-20.43,0.00,20.43,0.00,-49.63,35.23,3371.80,3623.38,0.00,509127169,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-08-25,USD,Storefront,21.08,1.40,0.00,-1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.06,21.08,0.00,509127169,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-08-25,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.94,22.94,0.00,0.00,509127169,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-08-18,USD,Marketplace,4587.69,263.67,-506.25,0.00,-47.52,-607.82,-20.92,-10.46,20.92,10.46,-76.91,0.00,3612.86,3979.87,0.00,507367672,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-08-18,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.71,17.71,0.00,0.00,507367672,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-08-11,USD,Marketplace,4207.31,252.37,-484.19,0.00,-107.91,-399.01,0.00,-9.57,0.00,9.57,-17.71,0.00,3450.86,3808.30,0.00,505621179,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-08-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.01,13.01,0.00,0.00,505621179,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-08-04,USD,Marketplace,4231.25,259.00,-509.24,0.00,-69.09,-321.90,-43.59,0.00,85.95,0.00,-13.01,0.00,3619.37,3909.35,0.00,503840619,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-08-04,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.61,22.61,0.00,0.00,503840619,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-07-28,USD,Marketplace,4522.63,274.07,-534.77,0.00,-23.76,-386.57,-32.00,0.00,32.00,0.00,-29.27,0.00,3822.33,4136.06,0.00,502071067,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-07-28,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.91,21.91,0.00,0.00,502071067,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-07-21,USD,Marketplace,4382.98,261.91,-506.04,0.00,-40.59,-429.13,-8.72,0.00,8.72,0.00,-47.18,5.81,3627.76,3953.85,0.00,500280624,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-07-21,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.16,21.16,0.00,0.00,500280624,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-07-14,USD,Marketplace,4920.26,290.09,-559.75,0.00,-22.77,-542.49,-55.70,0.00,55.70,0.00,-21.16,0.00,4064.18,4377.77,0.00,498486868,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-07-14,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.85,18.85,0.00,0.00,498486868,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-07-07,USD,Marketplace,3770.55,237.39,-453.55,0.00,-8.91,-186.79,-52.38,0.00,52.38,0.00,-109.91,7.02,3255.80,3583.76,0.00,496702980,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-07-07,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.24,10.24,0.00,0.00,496702980,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-06-30,USD,Marketplace,3140.09,203.22,-397.13,0.00,0.00,-73.30,-87.62,0.00,87.62,0.00,-10.24,0.00,2862.64,3066.79,0.00,494937075,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-06-30,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.54,19.54,0.00,0.00,494937075,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-06-23,USD,Marketplace,4216.30,269.14,-515.17,0.00,0.00,-154.49,-66.98,0.00,66.98,0.00,-19.54,34.39,3830.63,4061.81,0.00,493186760,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-06-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.61,20.61,0.00,0.00,493186760,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-06-16,USD,Marketplace,4121.75,254.70,-491.94,0.00,0.00,-277.14,-44.09,0.00,44.09,0.00,-56.17,0.00,3551.20,3844.61,0.00,491412751,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-06-16,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.15,20.15,0.00,0.00,491412751,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-06-09,USD,Marketplace,4030.79,256.13,-494.65,0.00,0.00,-165.62,-55.01,0.00,55.01,0.00,-41.92,0.00,3584.73,3865.17,0.00,489669058,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-06-09,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.13,20.13,0.00,0.00,489669058,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-06-02,USD,Marketplace,4026.42,263.52,-519.05,0.00,0.00,-49.13,-44.31,0.00,44.31,0.00,-73.21,38.97,3687.52,3977.29,0.00,487899610,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-06-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.42,21.42,0.00,0.00,487899610,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-05-26,USD,Marketplace,4283.75,277.79,-536.55,0.00,0.00,-91.07,-40.08,0.00,40.08,0.00,-54.61,0.00,3879.31,4192.68,0.00,486141137,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-05-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.76,22.76,0.00,0.00,486141137,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-05-19,USD,Marketplace,4552.41,294.98,-568.68,0.00,0.00,-100.66,-48.01,0.00,48.01,0.00,-63.27,0.00,4114.78,4451.75,0.00,484357790,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-05-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.39,20.39,0.00,0.00,484357790,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-05-12,USD,Marketplace,4077.78,263.96,-507.96,0.00,0.00,-94.63,-41.26,0.00,41.26,0.00,-33.56,0.00,3705.59,3983.15,0.00,482610740,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2025-05-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.60,12.60,0.00,0.00,482610740,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-09-08,USD,Marketplace,9521.22,582.43,-1149.04,0.00,-80.19,-729.12,-97.14,-7.03,97.14,7.03,-98.41,0.00,8046.89,8792.10,0.00,512658760,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-09-08,USD,Storefront,14.78,0.98,0.00,-1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.63,14.78,0.00,512658760,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-09-08,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.20,57.20,0.00,0.00,512658760,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-09-01,USD,Marketplace,11407.57,665.21,-1314.46,0.00,-72.27,-1365.37,-79.24,-19.73,79.24,19.73,-161.97,0.00,9158.71,10042.20,0.00,510900112,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-09-01,USD,Storefront,11.18,0.74,0.00,-0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.95,11.18,0.00,510900112,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-09-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.93,49.93,0.00,0.00,510900112,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-08-25,USD,Marketplace,10000.63,573.60,-1133.00,0.00,-58.41,-1341.96,-69.98,0.00,69.98,0.00,-122.99,39.27,7957.14,8658.67,0.00,509126049,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-08-25,USD,Storefront,5.69,0.38,0.00,-0.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.34,5.69,0.00,509126049,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-08-25,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.20,53.20,0.00,0.00,509126049,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-08-18,USD,Marketplace,10625.33,609.70,-1207.82,0.00,-114.84,-1422.09,-51.41,0.00,51.41,0.00,-108.90,0.00,8381.38,9203.24,0.00,507367626,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-08-18,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.59,44.59,0.00,0.00,507367626,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-08-11,USD,Marketplace,8932.91,525.92,-1035.17,0.00,-264.33,-994.54,-15.05,-10.49,15.05,10.49,-89.43,0.00,7075.36,7938.37,0.00,505619305,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-08-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.82,54.82,0.00,0.00,505619305,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-08-04,USD,Marketplace,10963.16,670.15,-1311.95,0.00,-194.58,-847.40,-68.91,-26.70,210.03,26.70,-274.15,0.00,9146.35,10115.76,0.00,503852066,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-08-04,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.09,50.09,0.00,0.00,503852066,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-07-28,USD,Marketplace,10017.17,597.27,-1184.22,0.00,-71.28,-999.88,-80.46,0.00,80.46,0.00,-224.16,0.00,8134.90,9017.29,0.00,502061228,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-07-28,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.39,53.39,0.00,0.00,502061228,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-07-21,USD,Marketplace,10677.99,635.81,-1248.83,0.00,-116.82,-1079.66,-91.68,0.00,91.68,0.00,-120.89,13.97,8761.57,9598.33,0.00,500279911,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-07-21,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.54,54.54,0.00,0.00,500279911,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-07-14,USD,Marketplace,10907.24,643.57,-1274.87,0.00,-99.99,-1194.00,-87.18,0.00,87.18,0.00,-137.18,0.00,8844.77,9713.24,0.00,498481139,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-07-14,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.94,46.94,0.00,0.00,498481139,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-07-07,USD,Marketplace,9387.24,566.59,-1112.18,0.00,-25.74,-834.64,-133.25,-7.24,133.25,7.24,-71.40,94.31,8004.18,8552.60,0.00,496697796,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-07-07,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.10,48.10,0.00,0.00,496697796,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-06-30,USD,Marketplace,9619.23,613.73,-1195.34,0.00,0.00,-356.32,-268.80,-15.00,268.80,15.00,-131.31,0.00,8549.99,9262.91,0.00,494948435,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-06-30,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.96,45.96,0.00,0.00,494948435,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-06-23,USD,Marketplace,9192.23,590.05,-1153.88,0.00,0.00,-286.01,-93.59,-26.26,93.59,26.26,-124.49,39.60,8257.50,8906.22,0.00,493187429,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-06-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.34,45.34,0.00,0.00,493187429,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-06-16,USD,Marketplace,9067.93,557.62,-1092.50,0.00,0.00,-650.69,-80.53,0.00,80.53,0.00,-73.97,0.00,7808.39,8417.24,0.00,491414193,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-06-16,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.53,41.53,0.00,0.00,491414193,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-06-09,USD,Marketplace,8306.96,523.63,-1026.68,0.00,0.00,-402.32,-108.66,-22.40,108.66,22.40,-60.92,0.00,7340.67,7904.64,0.00,489662469,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-06-09,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.58,42.58,0.00,0.00,489662469,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-06-02,USD,Marketplace,8515.88,554.75,-1085.43,0.00,0.00,-142.10,-116.07,-27.99,116.07,27.99,-162.59,64.65,7745.16,8373.78,0.00,487903881,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-06-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.69,42.69,0.00,0.00,487903881,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-05-26,USD,Marketplace,8537.56,550.49,-1077.62,0.00,0.00,-227.67,-68.17,0.00,68.17,0.00,-90.42,0.00,7692.34,8309.89,0.00,486132197,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-05-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.34,40.34,0.00,0.00,486132197,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-05-19,USD,Marketplace,8068.15,528.36,-1047.31,0.00,0.00,-93.47,-123.87,0.00,123.87,0.00,-82.66,0.00,7373.07,7974.68,0.00,484360789,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-05-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.24,45.24,0.00,0.00,484360789,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-05-12,USD,Marketplace,9048.07,589.62,-1147.06,0.00,0.00,-148.42,-124.11,0.00,124.11,0.00,-165.71,0.00,8176.50,8899.65,0.00,482615764,PAID
5579,McDonald's,1544237,"McDonald's (21452 - RT 545, BROWNS MILLS)",21452,2025-05-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.01,48.01,0.00,0.00,482615764,PAID
